SNo,Date,States,Country,Last Update,Confirmed,Deaths,Recovered
17059,4/21/2020,,Azerbaijan,4/21/2020 23:39,1480,20,865
17060,4/21/2020,,Bahamas,4/21/2020 23:39,65,9,12
17061,4/21/2020,,Bahrain,4/21/2020 23:39,1973,7,784
17062,4/21/2020,,Bangladesh,4/21/2020 23:39,3382,110,87
17063,4/21/2020,,Barbados,4/21/2020 23:39,75,5,25
17064,4/21/2020,,Belarus,4/21/2020 23:39,6723,55,577
17065,4/21/2020,,Belgium,4/21/2020 23:39,40956,5998,9002
17066,4/21/2020,,Belize,4/21/2020 23:39,18,2,2
17067,4/21/2020,,Benin,4/21/2020 23:39,54,1,27
17068,4/21/2020,,Bhutan,4/21/2020 23:39,6,0,2
17069,4/21/2020,,Bolivia,4/21/2020 23:39,598,34,37
17070,4/21/2020,,Bosnia and Herzegovina,4/21/2020 23:39,1342,51,437
17071,4/21/2020,,Botswana,4/21/2020 23:39,20,1,0
17072,4/21/2020,,Brazil,4/21/2020 23:39,43079,2741,22991
17073,4/21/2020,,Brunei,4/21/2020 23:39,138,1,116
17074,4/21/2020,,Bulgaria,4/21/2020 23:39,975,45,170
17075,4/21/2020,,Burkina Faso,4/21/2020 23:39,600,38,362
17076,4/21/2020,,Burma,4/21/2020 23:39,121,5,7
17077,4/21/2020,,Burundi,4/21/2020 23:39,5,1,4
17078,4/21/2020,,Cabo Verde,4/21/2020 23:39,68,1,1
17079,4/21/2020,,Cambodia,4/21/2020 23:39,122,0,110
17080,4/21/2020,,Cameroon,4/21/2020 23:39,1163,43,329
17081,4/21/2020,,Central African Republic,4/21/2020 23:39,14,0,10
17082,4/21/2020,,Chad,4/21/2020 23:39,33,0,8
17083,4/21/2020,,Chile,4/21/2020 23:39,10832,147,4969
17084,4/21/2020,,Colombia,4/21/2020 23:39,4149,196,804
17085,4/21/2020,,Congo (Brazzaville),4/21/2020 23:39,165,6,16
17086,4/21/2020,,Congo (Kinshasa),4/21/2020 23:39,350,25,35
17087,4/21/2020,,Costa Rica,4/21/2020 23:39,669,6,150
17088,4/21/2020,,Croatia,4/21/2020 23:39,1908,48,801
17089,4/21/2020,,Cuba,4/21/2020 23:39,1137,38,309
17090,4/21/2020,,Cyprus,4/21/2020 23:39,784,12,98
17091,4/21/2020,,Czech Republic,4/21/2020 23:39,7033,201,1753
17092,4/21/2020,,Denmark,4/21/2020 23:39,7695,370,4700
17093,4/21/2020,,Diamond Princess,4/21/2020 23:39,712,13,644
17094,4/21/2020,,Djibouti,4/21/2020 23:39,945,2,112
17095,4/21/2020,,Dominica,4/21/2020 23:39,16,0,8
17096,4/21/2020,,Dominican Republic,4/21/2020 23:39,5044,245,463
17097,4/21/2020,,Ecuador,4/21/2020 23:39,10398,520,1207
17098,4/21/2020,,Egypt,4/21/2020 23:39,3490,264,870
17099,4/21/2020,,El Salvador,4/21/2020 23:39,225,7,48
17100,4/21/2020,,Equatorial Guinea,4/21/2020 23:39,83,0,7
17101,4/21/2020,,Eritrea,4/21/2020 23:39,39,0,6
17102,4/21/2020,,Estonia,4/21/2020 23:39,1552,43,169
17103,4/21/2020,,Eswatini,4/21/2020 23:39,31,1,8
17104,4/21/2020,,Ethiopia,4/21/2020 23:39,114,3,16
17105,4/21/2020,,Fiji,4/21/2020 23:39,18,0,3
17106,4/21/2020,,Finland,4/21/2020 23:39,4014,141,2000
17107,4/21/2020,,France,4/21/2020 23:39,158050,20796,39181
17108,4/21/2020,,Gabon,4/21/2020 23:39,156,1,16
17109,4/21/2020,,Gambia,4/21/2020 23:39,10,1,2
17110,4/21/2020,,Georgia,4/21/2020 23:39,408,4,97
17111,4/21/2020,,Germany,4/21/2020 23:39,148291,5033,95200
17112,4/21/2020,,Ghana,4/21/2020 23:39,1042,9,99
17113,4/21/2020,,Greece,4/21/2020 23:39,2401,121,577
17114,4/21/2020,,Grenada,4/21/2020 23:39,14,0,6
17115,4/21/2020,,Guatemala,4/21/2020 23:39,294,7,24
17116,4/21/2020,,Guinea,4/21/2020 23:39,688,6,127
17117,4/21/2020,,Guinea-Bissau,4/21/2020 23:39,50,0,3
17118,4/21/2020,,Guyana,4/21/2020 23:39,66,7,9
17119,4/21/2020,,Haiti,4/21/2020 23:39,57,3,0
17120,4/21/2020,,Holy See,4/21/2020 23:39,9,0,2
17121,4/21/2020,,Honduras,4/21/2020 23:39,494,46,29
17122,4/21/2020,,Hungary,4/21/2020 23:39,2098,213,287
17123,4/21/2020,,Iceland,4/21/2020 23:39,1778,10,1417
17124,4/21/2020,,India,4/21/2020 23:39,20080,645,3975
17125,4/21/2020,,Indonesia,4/21/2020 23:39,7135,616,842
17126,4/21/2020,,Iran,4/21/2020 23:39,84802,5297,60965
17127,4/21/2020,,Iraq,4/21/2020 23:39,1602,83,1096
17128,4/21/2020,,Ireland,4/21/2020 23:39,16040,730,9233
17129,4/21/2020,,Israel,4/21/2020 23:39,13942,184,4507
17130,4/21/2020,,Italy,4/21/2020 23:39,183957,24648,51600
17131,4/21/2020,,Ivory Coast,4/21/2020 23:39,916,13,303
17132,4/21/2020,,Jamaica,4/21/2020 23:39,223,6,27
17133,4/21/2020,,Japan,4/21/2020 23:39,11135,263,1239
17134,4/21/2020,,Jordan,4/21/2020 23:39,428,7,297
17135,4/21/2020,,Kazakhstan,4/21/2020 23:39,1995,19,489
17136,4/21/2020,,Kenya,4/21/2020 23:39,296,14,74
17137,4/21/2020,,Kosovo,4/21/2020 23:39,510,12,93
17138,4/21/2020,,Kuwait,4/21/2020 23:39,2080,11,412
17139,4/21/2020,,Kyrgyzstan,4/21/2020 23:39,590,7,216
17140,4/21/2020,,Laos,4/21/2020 23:39,19,0,2
17141,4/21/2020,,Latvia,4/21/2020 23:39,748,9,133
17142,4/21/2020,,Lebanon,4/21/2020 23:39,677,21,108
17143,4/21/2020,,Liberia,4/21/2020 23:39,101,8,7
17144,4/21/2020,,Libya,4/21/2020 23:39,51,1,15
17145,4/21/2020,,Liechtenstein,4/21/2020 23:39,81,1,55
17146,4/21/2020,,Lithuania,4/21/2020 23:39,1350,38,298
17147,4/21/2020,,Luxembourg,4/21/2020 23:39,3618,78,670
17148,4/21/2020,,MS Zaandam,4/21/2020 23:39,9,2,0
17149,4/21/2020,,Madagascar,4/21/2020 23:39,121,0,44
17150,4/21/2020,,Malawi,4/21/2020 23:39,18,2,3
17151,4/21/2020,,Malaysia,4/21/2020 23:39,5482,92,3349
17152,4/21/2020,,Maldives,4/21/2020 23:39,83,0,16
17153,4/21/2020,,Mali,4/21/2020 23:39,258,14,57
17154,4/21/2020,,Malta,4/21/2020 23:39,443,3,150
17155,4/21/2020,,Mauritania,4/21/2020 23:39,7,1,6
17156,4/21/2020,,Mauritius,4/21/2020 23:39,328,9,243
17157,4/21/2020,,Mexico,4/21/2020 23:39,8772,712,2627
17158,4/21/2020,,Moldova,4/21/2020 23:39,2614,72,505
17159,4/21/2020,,Monaco,4/21/2020 23:39,94,3,26
17160,4/21/2020,,Mongolia,4/21/2020 23:39,34,0,8
17161,4/21/2020,,Montenegro,4/21/2020 23:39,313,5,101
17162,4/21/2020,,Morocco,4/21/2020 23:39,3209,145,393
17163,4/21/2020,,Mozambique,4/21/2020 23:39,39,0,8
17164,4/21/2020,,Namibia,4/21/2020 23:39,16,0,6
17165,4/21/2020,,Nepal,4/21/2020 23:39,43,0,4
17166,4/21/2020,,Netherlands,4/21/2020 23:39,34134,3916,0
17167,4/21/2020,,New Zealand,4/21/2020 23:39,1445,13,1006
17168,4/21/2020,,Nicaragua,4/21/2020 23:39,10,2,7
17169,4/21/2020,,Niger,4/21/2020 23:39,657,20,127
17170,4/21/2020,,Nigeria,4/21/2020 23:39,665,22,188
17171,4/21/2020,,North Macedonia,4/21/2020 23:39,1231,55,224
17172,4/21/2020,,Norway,4/21/2020 23:39,7191,182,32
17173,4/21/2020,,Oman,4/21/2020 23:39,1508,8,238
17174,4/21/2020,,Pakistan,4/21/2020 23:39,9565,201,2073
17175,4/21/2020,,Panama,4/21/2020 23:39,4658,136,204
17176,4/21/2020,,Papua New Guinea,4/21/2020 23:39,7,0,0
17177,4/21/2020,,Paraguay,4/21/2020 23:39,208,8,53
17178,4/21/2020,,Peru,4/21/2020 23:39,17837,484,6982
17179,4/21/2020,,Philippines,4/21/2020 23:39,6599,437,654
17180,4/21/2020,,Poland,4/21/2020 23:39,9856,401,1297
17181,4/21/2020,,Portugal,4/21/2020 23:39,21379,762,917
17182,4/21/2020,,Qatar,4/21/2020 23:39,6533,9,614
17183,4/21/2020,,Romania,4/21/2020 23:39,9242,498,2153
17184,4/21/2020,,Russia,4/21/2020 23:39,52763,456,3873
17185,4/21/2020,,Rwanda,4/21/2020 23:39,150,0,84
17186,4/21/2020,,Saint Kitts and Nevis,4/21/2020 23:39,15,0,0
17187,4/21/2020,,Saint Lucia,4/21/2020 23:39,15,0,13
17188,4/21/2020,,Saint Vincent and the Grenadines,4/21/2020 23:39,12,0,2
17189,4/21/2020,,San Marino,4/21/2020 23:39,476,40,62
17190,4/21/2020,,Sao Tome and Principe,4/21/2020 23:39,4,0,0
17191,4/21/2020,,Saudi Arabia,4/21/2020 23:39,11631,109,1640
17192,4/21/2020,,Senegal,4/21/2020 23:39,412,5,242
17193,4/21/2020,,Serbia,4/21/2020 23:39,6630,125,870
17194,4/21/2020,,Seychelles,4/21/2020 23:39,11,0,5
17195,4/21/2020,,Sierra Leone,4/21/2020 23:39,50,0,6
17196,4/21/2020,,Singapore,4/21/2020 23:39,9125,11,839
17197,4/21/2020,,Slovakia,4/21/2020 23:39,1199,14,258
17198,4/21/2020,,Slovenia,4/21/2020 23:39,1344,77,197
17199,4/21/2020,,Somalia,4/21/2020 23:39,286,8,4
17200,4/21/2020,,South Africa,4/21/2020 23:39,3465,58,1055
17201,4/21/2020,,South Korea,4/21/2020 23:39,10683,237,8213
17202,4/21/2020,,South Sudan,4/21/2020 23:39,4,0,0
17203,4/21/2020,,Spain,4/21/2020 23:39,204178,21282,82514
17204,4/21/2020,,Sri Lanka,4/21/2020 23:39,310,7,102
17205,4/21/2020,,Sudan,4/21/2020 23:39,107,12,8
17206,4/21/2020,,Suriname,4/21/2020 23:39,10,1,6
17207,4/21/2020,,Sweden,4/21/2020 23:39,15322,1765,550
17208,4/21/2020,,Switzerland,4/21/2020 23:39,28063,1478,19400
17209,4/21/2020,,Syria,4/21/2020 23:39,42,3,6
17210,4/21/2020,,Taiwan,4/21/2020 23:39,425,6,217
17211,4/21/2020,,Tanzania,4/21/2020 23:39,254,10,11
17212,4/21/2020,,Thailand,4/21/2020 23:39,2811,48,2108
17213,4/21/2020,,Timor-Leste,4/21/2020 23:39,23,0,1
17214,4/21/2020,,Togo,4/21/2020 23:39,86,6,56
17215,4/21/2020,,Trinidad and Tobago,4/21/2020 23:39,115,8,28
17216,4/21/2020,,Tunisia,4/21/2020 23:39,884,38,148
17217,4/21/2020,,Turkey,4/21/2020 23:39,95591,2259,14918
17218,4/21/2020,,UK,4/21/2020 23:39,129044,17337,0
17219,4/21/2020,,Uganda,4/21/2020 23:39,61,0,38
17220,4/21/2020,,Ukraine,4/21/2020 23:39,6125,161,367
17221,4/21/2020,,United Arab Emirates,4/21/2020 23:39,7755,46,1443
17222,4/21/2020,,Uruguay,4/21/2020 23:39,535,11,313
17223,4/21/2020,,Uzbekistan,4/21/2020 23:39,1678,6,357
17224,4/21/2020,,Venezuela,4/21/2020 23:39,285,10,117
17225,4/21/2020,,Vietnam,4/21/2020 23:39,268,0,216
17226,4/21/2020,,West Bank and Gaza,4/21/2020 23:39,466,4,71
17227,4/21/2020,,Western Sahara,4/21/2020 23:39,6,0,0
17228,4/21/2020,,Yemen,4/21/2020 23:39,1,0,0
17229,4/21/2020,,Zambia,4/21/2020 23:39,70,3,35
17230,4/21/2020,,Zimbabwe,4/21/2020 23:39,28,3,2
17231,4/21/2020,Alabama,US,4/21/2020 23:39,5317,183,0
17232,4/21/2020,Alaska,US,4/21/2020 23:39,329,9,0
17233,4/21/2020,Alberta,Canada,4/21/2020 23:39,3095,61,0
17234,4/21/2020,Anguilla,UK,4/21/2020 23:39,3,0,1
17235,4/21/2020,Anhui,Mainland China,4/21/2020 23:39,991,6,984
17236,4/21/2020,Arizona,US,4/21/2020 23:39,5256,208,0
17237,4/21/2020,Arkansas,US,4/21/2020 23:39,1990,42,0
17238,4/21/2020,Aruba,Netherlands,4/21/2020 23:39,97,2,51
17239,4/21/2020,Australian Capital Territory,Australia,4/21/2020 23:39,103,3,88
17240,4/21/2020,Beijing,Mainland China,4/21/2020 23:39,593,8,516
17241,4/21/2020,Bermuda,UK,4/21/2020 23:39,86,5,37
17242,4/21/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,4/21/2020 23:39,5,0,0
17243,4/21/2020,British Columbia,Canada,4/21/2020 23:39,1724,87,0
17244,4/21/2020,British Virgin Islands,UK,4/21/2020 23:39,5,1,3
17245,4/21/2020,California,US,4/21/2020 23:39,35465,1282,0
17246,4/21/2020,Cayman Islands,UK,4/21/2020 23:39,66,1,7
17247,4/21/2020,Channel Islands,UK,4/21/2020 23:39,496,24,256
17248,4/21/2020,Chongqing,Mainland China,4/21/2020 23:39,579,6,570
17249,4/21/2020,Colorado,US,4/21/2020 23:39,10473,483,0
17250,4/21/2020,Connecticut,US,4/21/2020 23:39,20360,1423,0
17251,4/21/2020,Curacao,Netherlands,4/21/2020 23:39,14,1,11
17252,4/21/2020,Delaware,US,4/21/2020 23:39,2931,82,0
17253,4/21/2020,Diamond Princess cruise ship,US,4/21/2020 23:39,49,0,0
17254,4/21/2020,District of Columbia,US,4/21/2020 23:39,3098,112,0
17255,4/21/2020,Falkland Islands (Malvinas),UK,4/21/2020 23:39,11,0,3
17256,4/21/2020,Faroe Islands,Denmark,4/21/2020 23:39,185,0,178
17257,4/21/2020,Florida,US,4/21/2020 23:39,27869,867,0
17258,4/21/2020,French Guiana,France,4/21/2020 23:39,97,1,76
17259,4/21/2020,French Polynesia,France,4/21/2020 23:39,56,0,19
17260,4/21/2020,Fujian,Mainland China,4/21/2020 23:39,355,1,341
17261,4/21/2020,Gansu,Mainland China,4/21/2020 23:39,139,2,137
17262,4/21/2020,Georgia,US,4/21/2020 23:39,19881,798,0
17263,4/21/2020,Gibraltar,UK,4/21/2020 23:39,132,0,120
17264,4/21/2020,Grand Princess,Canada,4/21/2020 23:39,13,0,0
17265,4/21/2020,Grand Princess,US,4/21/2020 23:39,103,0,0
17266,4/21/2020,Greenland,Denmark,4/21/2020 23:39,11,0,11
17267,4/21/2020,Guadeloupe,France,4/21/2020 23:39,148,12,73
17268,4/21/2020,Guam,US,4/21/2020 23:39,136,5,0
17269,4/21/2020,Guangdong,Mainland China,4/21/2020 23:39,1582,8,1501
17270,4/21/2020,Guangxi,Mainland China,4/21/2020 23:39,254,2,252
17271,4/21/2020,Guizhou,Mainland China,4/21/2020 23:39,147,2,145
17272,4/21/2020,Hainan,Mainland China,4/21/2020 23:39,168,6,162
17273,4/21/2020,Hawaii,US,4/21/2020 23:39,586,10,0
17274,4/21/2020,Hebei,Mainland China,4/21/2020 23:39,328,6,317
17275,4/21/2020,Heilongjiang,Mainland China,4/21/2020 23:39,913,13,475
17276,4/21/2020,Henan,Mainland China,4/21/2020 23:39,1276,22,1254
17277,4/21/2020,Hong Kong,Hong Kong,4/21/2020 23:39,1029,4,650
17278,4/21/2020,Hubei,Mainland China,4/21/2020 23:39,68128,4512,63514
17279,4/21/2020,Hunan,Mainland China,4/21/2020 23:39,1019,4,1015
17280,4/21/2020,Idaho,US,4/21/2020 23:39,1736,48,0
17281,4/21/2020,Illinois,US,4/21/2020 23:39,33059,1468,0
17282,4/21/2020,Indiana,US,4/21/2020 23:39,12097,635,0
17283,4/21/2020,Inner Mongolia,Mainland China,4/21/2020 23:39,194,1,108
17284,4/21/2020,Iowa,US,4/21/2020 23:39,3641,83,0
17285,4/21/2020,Isle of Man,UK,4/21/2020 23:39,307,9,209
17286,4/21/2020,Jiangsu,Mainland China,4/21/2020 23:39,653,0,644
17287,4/21/2020,Jiangxi,Mainland China,4/21/2020 23:39,937,1,936
17288,4/21/2020,Jilin,Mainland China,4/21/2020 23:39,106,1,97
17289,4/21/2020,Kansas,US,4/21/2020 23:39,2164,109,0
17290,4/21/2020,Kentucky,US,4/21/2020 23:39,3204,171,0
17291,4/21/2020,Liaoning,Mainland China,4/21/2020 23:39,146,2,143
17292,4/21/2020,Louisiana,US,4/21/2020 23:39,24854,1405,0
17293,4/21/2020,Macau,Macau,4/21/2020 23:39,45,0,24
17294,4/21/2020,Maine,US,4/21/2020 23:39,888,36,0
17295,4/21/2020,Manitoba,Canada,4/21/2020 23:39,255,6,0
17296,4/21/2020,Martinique,France,4/21/2020 23:39,163,14,73
17297,4/21/2020,Maryland,US,4/21/2020 23:39,14193,652,0
17298,4/21/2020,Massachusetts,US,4/21/2020 23:39,41199,1961,0
17299,4/21/2020,Mayotte,France,4/21/2020 23:39,311,4,117
17300,4/21/2020,Michigan,US,4/21/2020 23:39,32667,2575,0
17301,4/21/2020,Minnesota,US,4/21/2020 23:39,2567,160,0
17302,4/21/2020,Mississippi,US,4/21/2020 23:39,4716,183,0
17303,4/21/2020,Missouri,US,4/21/2020 23:39,6066,224,0
17304,4/21/2020,Montana,US,4/21/2020 23:39,437,12,0
17305,4/21/2020,Montserrat,UK,4/21/2020 23:39,11,0,2
17306,4/21/2020,Nebraska,US,4/21/2020 23:39,1685,33,0
17307,4/21/2020,Nevada,US,4/21/2020 23:39,3937,163,0
17308,4/21/2020,New Brunswick,Canada,4/21/2020 23:39,118,0,0
17309,4/21/2020,New Caledonia,France,4/21/2020 23:39,18,0,17
17310,4/21/2020,New Hampshire,US,4/21/2020 23:39,1490,42,0
17311,4/21/2020,New Jersey,US,4/21/2020 23:39,92387,4753,0
17312,4/21/2020,New Mexico,US,4/21/2020 23:39,1971,58,0
17313,4/21/2020,New South Wales,Australia,4/21/2020 23:39,2926,26,1379
17314,4/21/2020,New York,US,4/21/2020 23:39,258361,19104,0
17315,4/21/2020,Newfoundland and Labrador,Canada,4/21/2020 23:39,257,3,0
17316,4/21/2020,Ningxia,Mainland China,4/21/2020 23:39,75,0,75
17317,4/21/2020,North Carolina,US,4/21/2020 23:39,7134,245,0
17318,4/21/2020,North Dakota,US,4/21/2020 23:39,644,13,0
17319,4/21/2020,Northern Mariana Islands,US,4/21/2020 23:39,14,2,0
17320,4/21/2020,Northern Territory,Australia,4/21/2020 23:39,28,0,9
17321,4/21/2020,Northwest Territories,Canada,4/21/2020 23:39,5,0,0
17322,4/21/2020,Nova Scotia,Canada,4/21/2020 23:39,737,10,0
17323,4/21/2020,Ohio,US,4/21/2020 23:39,13725,557,0
17324,4/21/2020,Oklahoma,US,4/21/2020 23:39,2807,164,0
17325,4/21/2020,Ontario,Canada,4/21/2020 23:39,12715,694,0
17326,4/21/2020,Oregon,US,4/21/2020 23:39,2004,78,0
17327,4/21/2020,Pennsylvania,US,4/21/2020 23:39,35249,1614,0
17328,4/21/2020,Prince Edward Island,Canada,4/21/2020 23:39,26,0,0
17329,4/21/2020,Puerto Rico,US,4/21/2020 23:39,1298,64,0
17330,4/21/2020,Qinghai,Mainland China,4/21/2020 23:39,18,0,18
17331,4/21/2020,Quebec,Canada,4/21/2020 23:39,20126,1044,0
17332,4/21/2020,Queensland,Australia,4/21/2020 23:39,1015,6,738
17333,4/21/2020,Recovered,Canada,4/21/2020 23:39,0,0,13188
17334,4/21/2020,Recovered,US,4/21/2020 23:39,0,0,75204
17335,4/21/2020,Reunion,France,4/21/2020 23:39,410,0,238
17336,4/21/2020,Rhode Island,US,4/21/2020 23:39,5500,171,0
17337,4/21/2020,Saint Barthelemy,France,4/21/2020 23:39,6,0,6
17338,4/21/2020,Saint Pierre and Miquelon,France,4/21/2020 23:39,1,0,0
17339,4/21/2020,Saskatchewan,Canada,4/21/2020 23:39,320,4,0
17340,4/21/2020,Shaanxi,Mainland China,4/21/2020 23:39,277,3,253
17341,4/21/2020,Shandong,Mainland China,4/21/2020 23:39,787,7,765
17342,4/21/2020,Shanghai,Mainland China,4/21/2020 23:39,638,7,530
17343,4/21/2020,Shanxi,Mainland China,4/21/2020 23:39,197,0,140
17344,4/21/2020,Sichuan,Mainland China,4/21/2020 23:39,561,3,554
17345,4/21/2020,Sint Maarten,Netherlands,4/21/2020 23:39,67,10,12
17346,4/21/2020,South Australia,Australia,4/21/2020 23:39,435,4,331
17347,4/21/2020,South Carolina,US,4/21/2020 23:39,4439,124,0
17348,4/21/2020,South Dakota,US,4/21/2020 23:39,1755,8,0
17349,4/21/2020,St Martin,France,4/21/2020 23:39,37,2,19
17350,4/21/2020,Tasmania,Australia,4/21/2020 23:39,180,7,67
17351,4/21/2020,Tennessee,US,4/21/2020 23:39,7394,157,0
17352,4/21/2020,Texas,US,4/21/2020 23:39,20574,533,0
17353,4/21/2020,Tianjin,Mainland China,4/21/2020 23:39,189,3,176
17354,4/21/2020,Tibet,Mainland China,4/21/2020 23:39,1,0,1
17355,4/21/2020,Turks and Caicos Islands,UK,4/21/2020 23:39,11,1,0
17356,4/21/2020,Utah,US,4/21/2020 23:39,3297,32,0
17357,4/21/2020,Vermont,US,4/21/2020 23:39,818,40,0
17358,4/21/2020,Victoria,Australia,4/21/2020 23:39,1319,14,1172
17359,4/21/2020,Virgin Islands,US,4/21/2020 23:39,53,3,0
17360,4/21/2020,Virginia,US,4/21/2020 23:39,9630,324,0
17361,4/21/2020,Washington,US,4/21/2020 23:39,12392,664,0
17362,4/21/2020,West Virginia,US,4/21/2020 23:39,908,26,0
17363,4/21/2020,Western Australia,Australia,4/21/2020 23:39,541,7,340
17364,4/21/2020,Wisconsin,US,4/21/2020 23:39,4625,244,0
17365,4/21/2020,Wyoming,US,4/21/2020 23:39,443,2,0
17366,4/21/2020,Xinjiang,Mainland China,4/21/2020 23:39,76,3,73
17367,4/21/2020,Yukon,Canada,4/21/2020 23:39,11,0,0
17368,4/21/2020,Yunnan,Mainland China,4/21/2020 23:39,184,2,178
17369,4/21/2020,Zhejiang,Mainland China,4/21/2020 23:39,1268,1,1251
17370,4/22/2020,,Afghanistan,4/22/2020 23:38,1176,40,166
17371,4/22/2020,,Albania,4/22/2020 23:38,634,27,356
17372,4/22/2020,,Algeria,4/22/2020 23:38,2910,402,1204
17373,4/22/2020,,Andorra,4/22/2020 23:38,723,37,309
17374,4/22/2020,,Angola,4/22/2020 23:38,25,2,6
17375,4/22/2020,,Antigua and Barbuda,4/22/2020 23:38,24,3,10
17376,4/22/2020,,Argentina,4/22/2020 23:38,3144,152,872
17377,4/22/2020,,Armenia,4/22/2020 23:38,1473,24,633
17378,4/22/2020,,Austria,4/22/2020 23:38,14925,510,11328
17379,4/22/2020,,Azerbaijan,4/22/2020 23:38,1518,20,907
17380,4/22/2020,,Bahamas,4/22/2020 23:38,65,9,12
17381,4/22/2020,,Bahrain,4/22/2020 23:38,2027,7,1026
17382,4/22/2020,,Bangladesh,4/22/2020 23:38,3772,120,92
17383,4/22/2020,,Barbados,4/22/2020 23:38,75,5,25
17384,4/22/2020,,Belarus,4/22/2020 23:38,7281,58,769
17385,4/22/2020,,Belgium,4/22/2020 23:38,41889,6262,9433
17386,4/22/2020,,Belize,4/22/2020 23:38,18,2,2
17387,4/22/2020,,Benin,4/22/2020 23:38,54,1,27
17388,4/22/2020,,Bhutan,4/22/2020 23:38,6,0,2
17389,4/22/2020,,Bolivia,4/22/2020 23:38,609,37,44
17390,4/22/2020,,Bosnia and Herzegovina,4/22/2020 23:38,1368,53,460
17391,4/22/2020,,Botswana,4/22/2020 23:38,22,1,0
17392,4/22/2020,,Brazil,4/22/2020 23:38,45757,2906,25318
17393,4/22/2020,,Brunei,4/22/2020 23:38,138,1,117
17394,4/22/2020,,Bulgaria,4/22/2020 23:38,1024,49,174
17395,4/22/2020,,Burkina Faso,4/22/2020 23:38,609,39,389
17396,4/22/2020,,Burma,4/22/2020 23:38,123,5,7
17397,4/22/2020,,Burundi,4/22/2020 23:38,11,1,4
17398,4/22/2020,,Cabo Verde,4/22/2020 23:38,73,1,1
17399,4/22/2020,,Cambodia,4/22/2020 23:38,122,0,110
17400,4/22/2020,,Cameroon,4/22/2020 23:38,1163,43,397
17401,4/22/2020,,Central African Republic,4/22/2020 23:38,14,0,10
17402,4/22/2020,,Chad,4/22/2020 23:38,33,0,8
17403,4/22/2020,,Chile,4/22/2020 23:38,11296,160,5386
17404,4/22/2020,,Colombia,4/22/2020 23:38,4356,206,870
17405,4/22/2020,,Congo (Brazzaville),4/22/2020 23:38,186,6,16
17406,4/22/2020,,Congo (Kinshasa),4/22/2020 23:38,359,25,45
17407,4/22/2020,,Costa Rica,4/22/2020 23:38,681,6,180
17408,4/22/2020,,Croatia,4/22/2020 23:38,1950,48,869
17409,4/22/2020,,Cuba,4/22/2020 23:38,1189,40,341
17410,4/22/2020,,Cyprus,4/22/2020 23:38,790,13,98
17411,4/22/2020,,Czech Republic,4/22/2020 23:38,7132,208,1989
17412,4/22/2020,,Denmark,4/22/2020 23:38,7912,384,5087
17413,4/22/2020,,Diamond Princess,4/22/2020 23:38,712,13,644
17414,4/22/2020,,Djibouti,4/22/2020 23:38,974,2,183
17415,4/22/2020,,Dominica,4/22/2020 23:38,16,0,9
17416,4/22/2020,,Dominican Republic,4/22/2020 23:38,5300,260,581
17417,4/22/2020,,Ecuador,4/22/2020 23:38,10850,537,1262
17418,4/22/2020,,Egypt,4/22/2020 23:38,3659,276,935
17419,4/22/2020,,El Salvador,4/22/2020 23:38,237,7,63
17420,4/22/2020,,Equatorial Guinea,4/22/2020 23:38,84,1,7
17421,4/22/2020,,Eritrea,4/22/2020 23:38,39,0,6
17422,4/22/2020,,Estonia,4/22/2020 23:38,1559,44,184
17423,4/22/2020,,Eswatini,4/22/2020 23:38,31,1,8
17424,4/22/2020,,Ethiopia,4/22/2020 23:38,116,3,21
17425,4/22/2020,,Fiji,4/22/2020 23:38,18,0,8
17426,4/22/2020,,Finland,4/22/2020 23:38,4129,149,2000
17427,4/22/2020,,France,4/22/2020 23:38,155860,21340,40657
17428,4/22/2020,,Gabon,4/22/2020 23:38,166,1,24
17429,4/22/2020,,Gambia,4/22/2020 23:38,10,1,2
17430,4/22/2020,,Georgia,4/22/2020 23:38,416,5,107
17431,4/22/2020,,Germany,4/22/2020 23:38,150648,5279,99400
17432,4/22/2020,,Ghana,4/22/2020 23:38,1154,9,99
17433,4/22/2020,,Greece,4/22/2020 23:38,2408,121,577
17434,4/22/2020,,Grenada,4/22/2020 23:38,15,0,6
17435,4/22/2020,,Guatemala,4/22/2020 23:38,316,8,24
17436,4/22/2020,,Guinea,4/22/2020 23:38,761,6,164
17437,4/22/2020,,Guinea-Bissau,4/22/2020 23:38,50,0,3
17438,4/22/2020,,Guyana,4/22/2020 23:38,67,7,9
17439,4/22/2020,,Haiti,4/22/2020 23:38,62,4,2
17440,4/22/2020,,Holy See,4/22/2020 23:38,9,0,2
17441,4/22/2020,,Honduras,4/22/2020 23:38,510,46,30
17442,4/22/2020,,Hungary,4/22/2020 23:38,2168,225,295
17443,4/22/2020,,Iceland,4/22/2020 23:38,1785,10,1462
17444,4/22/2020,,India,4/22/2020 23:38,21370,681,4370
17445,4/22/2020,,Indonesia,4/22/2020 23:38,7418,635,913
17446,4/22/2020,,Iran,4/22/2020 23:38,85996,5391,63113
17447,4/22/2020,,Iraq,4/22/2020 23:38,1631,83,1146
17448,4/22/2020,,Ireland,4/22/2020 23:38,16671,769,9233
17449,4/22/2020,,Israel,4/22/2020 23:38,14498,189,5215
17450,4/22/2020,,Italy,4/22/2020 23:38,187327,25085,54543
